title,authors,url,citations,abstract
A Survey Study: Evaluating Cybersecurity Workforce Gaps in Cloud Computing and the Internet of Things (IoT) by Evaluating Students' Learning Perception That Are …,E Wansi - 2023 - search.proquest.com,https://search.proquest.com/openview/a8cae6c466286ebb053cf00037789b75/1?pq-origsite=gscholar&cbl=18750&diss=y,"[{'title': 'MLA', 'content': 'Wansi, Emmanuel.A Survey Study: Evaluating Cybersecurity Workforce Gaps in Cloud Computing and the Internet of Things (IoT) by Evaluating Students’ Learning Perception That Are Pursuing Higher Education. Diss. Marymount University, 2023.'}, {'title': 'APA', 'content': 'Wansi, E. (2023).A Survey Study: Evaluating Cybersecurity Workforce Gaps in Cloud Computing and the Internet of Things (IoT) by Evaluating Students’ Learning Perception That Are Pursuing Higher Education(Doctoral dissertation, Marymount University).'}, {'title': 'Chicago', 'content': 'Wansi, Emmanuel. ""A Survey Study: Evaluating Cybersecurity Workforce Gaps in Cloud Computing and the Internet of Things (IoT) by Evaluating Students’ Learning Perception That Are Pursuing Higher Education."" PhD diss., Marymount University, 2023.'}, {'title': 'Harvard', 'content': 'Wansi, E., 2023.A Survey Study: Evaluating Cybersecurity Workforce Gaps in Cloud Computing and the Internet of Things (IoT) by Evaluating Students’ Learning Perception That Are Pursuing Higher Education(Doctoral dissertation, Marymount University).'}, {'title': 'Vancouver', 'content': 'Wansi E.A Survey Study: Evaluating Cybersecurity Workforce Gaps in Cloud Computing and the Internet of Things (IoT) by Evaluating Students’ Learning Perception That Are Pursuing Higher Education(Doctoral dissertation, Marymount University).'}]","… Furthermore, a lack of quantitative research examines cybersecurity workforce skills gap 
areas like hands-on experience or soft skills relative to students pursuing higher education. An …"
NEEDS ANALYSIS OF ENGLISH ON INFORMATION SYSTEMS DEPARTMENT STUDENTS USING AN INTEGRATED APPROACH,"WA Fa'adhilah, I Jannah, N Zamhir… - … Journal of English …, 2023 - ejournal.unida.gontor.ac.id",https://ejournal.unida.gontor.ac.id/index.php/IJELAL/article/view/10761,"[{'title': 'MLA', 'content': 'Fa\'adhilah, Wafiyah Asyifah, et al. ""NEEDS ANALYSIS OF ENGLISH ON INFORMATION SYSTEMS DEPARTMENT STUDENTS USING AN INTEGRATED APPROACH.""International Journal of English Learning and Applied Linguistics (IJELAL)4.1 (2023): 24-47.'}, {'title': 'NBR 6023', 'content': ""FA'ADHILAH, Wafiyah Asyifah et al. NEEDS ANALYSIS OF ENGLISH ON INFORMATION SYSTEMS DEPARTMENT STUDENTS USING AN INTEGRATED APPROACH.International Journal of English Learning and Applied Linguistics (IJELAL), v. 4, n. 1, p. 24-47, 2023.""}, {'title': 'APA', 'content': ""Fa'adhilah, W. A., Jannah, I., Zamhir, N., Azhar, N., & Musafar, M. A. (2023). NEEDS ANALYSIS OF ENGLISH ON INFORMATION SYSTEMS DEPARTMENT STUDENTS USING AN INTEGRATED APPROACH.International Journal of English Learning and Applied Linguistics (IJELAL),4(1), 24-47.""}]","… Using a needs analysis questionnaire for post-secondary ESP courses, this study found 
that speaking, listening, and reading comprehension are crucial for IT professionals to function …"
The impact of inflation on the bargaining power of buyers,JE Guillon - 2023 - archive.cm.mahidol.ac.th,https://archive.cm.mahidol.ac.th/handle/123456789/5326,"[{'title': 'APA', 'content': 'Guillon, J. E. (2023).The impact of inflation on the bargaining power of buyers(Doctoral dissertation, Mahidol University).'}, {'title': 'ISO 690', 'content': 'GUILLON, Jules-Emile.The impact of inflation on the bargaining power of buyers. 2023. Tesis Doctoral. Mahidol University.'}, {'title': 'MLA', 'content': 'Guillon, Jules-Emile.The impact of inflation on the bargaining power of buyers. Diss. Mahidol University, 2023.'}]","… Upper-tier competencies were the knowledge, abilities, and skills related to particular IT 
professionals. Personal Effectiveness is the life skills that also include soft skills and the work …"
[PDF][PDF] EVALUATION OF TECHNOLOGICAL BREAKTHROUGH IN GLOBAL EDUCATION AND FUTURE EMPLOYMENT OPPORTUNITY,KA Hossain - jlahnet.com,https://jlahnet.com/wp-content/uploads/2023/11/1.pdf,"[{'title': 'MLA', 'content': 'Hossain, K. A. ""EVALUATION OF TECHNOLOGICAL BREAKTHROUGH IN GLOBAL EDUCATION AND FUTURE EMPLOYMENT OPPORTUNITY.""'}, {'title': 'APA', 'content': 'Hossain, K. A. EVALUATION OF TECHNOLOGICAL BREAKTHROUGH IN GLOBAL EDUCATION AND FUTURE EMPLOYMENT OPPORTUNITY.'}, {'title': 'Chicago', 'content': 'Hossain, K. A. ""EVALUATION OF TECHNOLOGICAL BREAKTHROUGH IN GLOBAL EDUCATION AND FUTURE EMPLOYMENT OPPORTUNITY.""'}, {'title': 'Harvard', 'content': 'Hossain, K.A., EVALUATION OF TECHNOLOGICAL BREAKTHROUGH IN GLOBAL EDUCATION AND FUTURE EMPLOYMENT OPPORTUNITY.'}, {'title': 'Vancouver', 'content': 'Hossain KA. EVALUATION OF TECHNOLOGICAL BREAKTHROUGH IN GLOBAL EDUCATION AND FUTURE EMPLOYMENT OPPORTUNITY.'}]","… It also plays a vital role in driving economic growth and development, bridging the skills gap 
… It can help to bridge the skills gap in the workforce. As technology continues to evolve, new …"
An Integration Model to Enhance Information Systems Administration and Data Sharing: A Case of Namibian Lower Courts,"MJ Namutenya, IN Shaanika - Proceedings of the 4th African Human …, 2023 - dl.acm.org",https://dl.acm.org/doi/abs/10.1145/3628096.3628743,"[{'title': 'APA', 'content': 'Namutenya, M. J., & Shaanika, I. N. (2023, November). An Integration Model to Enhance Information Systems Administration and Data Sharing: A Case of Namibian Lower Courts. InProceedings of the 4th African Human Computer Interaction Conference(pp. 24-32).'}, {'title': 'ISO 690', 'content': 'NAMUTENYA, Mewiliko Jimmy et SHAANIKA, Irja Naambo. An Integration Model to Enhance Information Systems Administration and Data Sharing: A Case of Namibian Lower Courts. In :Proceedings of the 4th African Human Computer Interaction Conference. 2023. p. 24-32.'}, {'title': 'MLA', 'content': 'Namutenya, Mewiliko Jimmy, and Irja Naambo Shaanika. ""An Integration Model to Enhance Information Systems Administration and Data Sharing: A Case of Namibian Lower Courts.""Proceedings of the 4th African Human Computer Interaction Conference. 2023.'}]","… Consequently, impeding the system enhancement and integration efforts caused by the 
skills gap. For these reasons coordinated training explicitly becomes a dire need in the …"
“Generic and unusable” 1: Understanding employee perceptions of cybersecurity training and measuring advice fatigue,"A Reeves, D Calic, P Delfabbro - Computers & Security, 2023 - Elsevier",https://www.sciencedirect.com/science/article/pii/S0167404823000470,"[{'title': 'MLA', 'content': 'Reeves, Andrew, Dragana Calic, and Paul Delfabbro. ""“Generic and unusable” 1: Understanding employee perceptions of cybersecurity training and measuring advice fatigue.""Computers & Security128 (2023): 103137.'}, {'title': 'APA', 'content': 'Reeves, A., Calic, D., & Delfabbro, P. (2023). “Generic and unusable” 1: Understanding employee perceptions of cybersecurity training and measuring advice fatigue.Computers & Security,128, 103137.'}, {'title': 'Chicago', 'content': 'Reeves, Andrew, Dragana Calic, and Paul Delfabbro. ""“Generic and unusable” 1: Understanding employee perceptions of cybersecurity training and measuring advice fatigue.""Computers & Security128 (2023): 103137.'}, {'title': 'Harvard', 'content': 'Reeves, A., Calic, D. and Delfabbro, P., 2023. “Generic and unusable” 1: Understanding employee perceptions of cybersecurity training and measuring advice fatigue.Computers & Security,128, p.103137.'}, {'title': 'Vancouver', 'content': 'Reeves A, Calic D, Delfabbro P. “Generic and unusable” 1: Understanding employee perceptions of cybersecurity training and measuring advice fatigue. Computers & Security. 2023 May 1;128:103137.'}]","Security Education Training and Awareness (SETA) programs often fail to reduce organisational 
cyber risk, and this is linked to the way that employees perceive and appraise such …"
[PDF][PDF] BEYOND THE ALGORITHM,"C Rosales, N Buslón, F Curi, R Jorge - 2023 - findhr.eu",https://findhr.eu/wp-content/uploads/2024/01/FINDHR-Expert-report_by-Cesar-Rosales-et-al.pdf,"[{'title': 'MLA', 'content': 'Rosales, César, et al. ""BEYOND THE ALGORITHM."" (2023).'}, {'title': 'APA', 'content': 'Rosales, C., Buslón, N., Curi, F., & Jorge, R. (2023). BEYOND THE ALGORITHM.'}, {'title': 'Chicago', 'content': 'Rosales, César, Nataly Buslón, Fabio Curi, and Raquel Jorge. ""BEYOND THE ALGORITHM."" (2023).'}, {'title': 'Harvard', 'content': 'Rosales, C., Buslón, N., Curi, F. and Jorge, R., 2023. BEYOND THE ALGORITHM.'}, {'title': 'Vancouver', 'content': 'Rosales C, Buslón N, Curi F, Jorge R. BEYOND THE ALGORITHM.'}]","… In addition to the analysis conducted on IT professionals in different fields, as part of our 
research to … This digital skills gap extends to the use of job search platforms as well, the lack of …"
[PDF][PDF] Innovation Policy Roadmapping for the Future Finnish Smart Cities,T Karayel - 2023 - utupub.fi,https://www.utupub.fi/bitstream/handle/10024/175970/tolga.pdf?sequence=1,"[{'title': 'MLA', 'content': 'Karayel, Tolga. ""Innovation Policy Roadmapping for the Future Finnish Smart Cities."" (2023).'}, {'title': 'APA', 'content': 'Karayel, T. (2023). Innovation Policy Roadmapping for the Future Finnish Smart Cities.'}, {'title': 'Chicago', 'content': 'Karayel, Tolga. ""Innovation Policy Roadmapping for the Future Finnish Smart Cities."" (2023).'}, {'title': 'Harvard', 'content': 'Karayel, T., 2023. Innovation Policy Roadmapping for the Future Finnish Smart Cities.'}, {'title': 'Vancouver', 'content': 'Karayel T. Innovation Policy Roadmapping for the Future Finnish Smart Cities.'}]","… studies of supranational global organisations, such as the United Nations and the European 
Union, states that states want to participate in the digital skills race and close the skills gap …"
The Hospitality Curriculum Cybersecurity Education Shortfall: An Exploratory Study,D Childs - 2023 - search.proquest.com,https://search.proquest.com/openview/f5dcf17f72547c5fef31fdb2dea845c9/1?pq-origsite=gscholar&cbl=18750&diss=y,"[{'title': 'APA', 'content': 'Childs, D. (2023).The Hospitality Curriculum Cybersecurity Education Shortfall: An Exploratory Study(Doctoral dissertation, Marymount University).'}, {'title': 'ISO 690', 'content': 'CHILDS, Dawn.The Hospitality Curriculum Cybersecurity Education Shortfall: An Exploratory Study. 2023. Tesis Doctoral. Marymount University.'}, {'title': 'MLA', 'content': 'Childs, Dawn.The Hospitality Curriculum Cybersecurity Education Shortfall: An Exploratory Study. Diss. Marymount University, 2023.'}]","… These figures suggest that the global cybersecurity skills gap will likely not be addressed 
soon. This shortfall results from multiple factors, including the following but not limited to new …"
Alumni Perceptions of Cybersecurity Employment Preparation Using the NICE Framework,T West - 2023 - scholar.dsu.edu,https://scholar.dsu.edu/theses/432/,"[{'title': 'MLA', 'content': 'West, Tobi. ""Alumni Perceptions of Cybersecurity Employment Preparation Using the NICE Framework."" (2023).'}, {'title': 'APA', 'content': 'West, T. (2023). Alumni Perceptions of Cybersecurity Employment Preparation Using the NICE Framework.'}, {'title': 'Chicago', 'content': 'West, Tobi. ""Alumni Perceptions of Cybersecurity Employment Preparation Using the NICE Framework."" (2023).'}, {'title': 'Harvard', 'content': 'West, T., 2023. Alumni Perceptions of Cybersecurity Employment Preparation Using the NICE Framework.'}, {'title': 'Vancouver', 'content': 'West T. Alumni Perceptions of Cybersecurity Employment Preparation Using the NICE Framework.'}]","… The skills gap was an urgent issue identified by study … Short-term solutions include reskilling 
and upskilling to prepare IT professionals for cybersecurity roles through certificate and two-…"
"Data mesh: a holistic examination of its principles, practices, and potential",O Vinnikainen - 2023 - lutpub.lut.fi,https://lutpub.lut.fi/handle/10024/166353,"[{'title': 'MLA', 'content': 'Vinnikainen, Oskar. ""Data mesh: a holistic examination of its principles, practices, and potential."" (2023).'}, {'title': 'NBR 6023', 'content': 'VINNIKAINEN, Oskar. Data mesh: a holistic examination of its principles, practices, and potential. 2023.'}, {'title': 'APA', 'content': 'Vinnikainen, O. (2023). Data mesh: a holistic examination of its principles, practices, and potential.'}]","As business becomes digitized and the amount of data increases rapidly, organizations need 
new data and analytics solutions to maintain business growth. Therefore, one of the most …"
The role of technological advancements in learning entrepreneurial competencies for engineering students in higher education,M Panxhi - 2024 - repositorium.uminho.pt,http://repositorium.uminho.pt/handle/1822/89659,"[{'title': 'MLA', 'content': 'Panxhi, Marius. ""The role of technological advancements in learning entrepreneurial competencies for engineering students in higher education."" (2024).'}, {'title': 'APA', 'content': 'Panxhi, M. (2024). The role of technological advancements in learning entrepreneurial competencies for engineering students in higher education.'}, {'title': 'Chicago', 'content': 'Panxhi, Marius. ""The role of technological advancements in learning entrepreneurial competencies for engineering students in higher education."" (2024).'}, {'title': 'Harvard', 'content': 'Panxhi, M., 2024. The role of technological advancements in learning entrepreneurial competencies for engineering students in higher education.'}, {'title': 'Vancouver', 'content': 'Panxhi M. The role of technological advancements in learning entrepreneurial competencies for engineering students in higher education.'}]","This thesis seeks to explore the role of technological advancements in the development of 
entrepreneurial competencies for engineering students in the context of higher education. The …"
Adoption of artificial intelligence in banking services: an empirical analysis,"M Rahman, TH Ming, TA Baigh… - International Journal of …, 2023 - emerald.com",https://www.emerald.com/insight/content/doi/10.1108/IJOEM-06-2020-0724/full/html,"[{'title': 'MLA', 'content': 'Rahman, Mahfuzur, et al. ""Adoption of artificial intelligence in banking services: an empirical analysis.""International Journal of Emerging Markets18.10 (2023): 4270-4300.'}, {'title': 'APA', 'content': 'Rahman, M., Ming, T. H., Baigh, T. A., & Sarker, M. (2023). Adoption of artificial intelligence in banking services: an empirical analysis.International Journal of Emerging Markets,18(10), 4270-4300.'}, {'title': 'Chicago', 'content': 'Rahman, Mahfuzur, Teoh Hui Ming, Tarannum Azim Baigh, and Moniruzzaman Sarker. ""Adoption of artificial intelligence in banking services: an empirical analysis.""International Journal of Emerging Markets18, no. 10 (2023): 4270-4300.'}, {'title': 'Harvard', 'content': 'Rahman, M., Ming, T.H., Baigh, T.A. and Sarker, M., 2023. Adoption of artificial intelligence in banking services: an empirical analysis.International Journal of Emerging Markets,18(10), pp.4270-4300.'}, {'title': 'Vancouver', 'content': 'Rahman M, Ming TH, Baigh TA, Sarker M. Adoption of artificial intelligence in banking services: an empirical analysis. International Journal of Emerging Markets. 2023 Nov 21;18(10):4270-300.'}]","… The interviewees include experienced bankers at managerial level and above, IT professionals 
and analysts. A summary of the respondents is listed in Table 2. The study assured that …"
